Time;CH 1 Object Temperature;CH 1 Actual Output Current;CH 1 Actual Output Voltage
2024-09-24 10:26:35;20.584976196289062;-0.013103866949677467;0.09528330713510513
2024-09-24 10:26:36;20.587997436523438;0.22053872048854828;0.4786564111709595
2024-09-24 10:26:37;20.574874877929688;0.19858284294605255;0.4707070291042328
2024-09-24 10:26:38;20.539627075195312;0.15871888399124146;0.4065609872341156
2024-09-24 10:26:39;20.495285034179688;0.16409988701343536;0.4215191602706909
2024-09-24 10:26:40;20.455551147460938;0.2059192806482315;0.5398783087730408
2024-09-24 10:26:41;20.405105590820312;0.2438400387763977;0.6033519506454468
2024-09-24 10:26:42;20.348129272460938;0.2889416217803955;0.7093214392662048
2024-09-24 10:26:44;20.289413452148438;0.34046870470046997;0.8302634954452515
2024-09-24 10:26:45;20.213760375976562;0.37968710064888;0.933098554611206
2024-09-24 10:26:46;20.134506225585938;0.41305574774742126;1.0271236896514893
2024-09-24 10:26:47;20.034683227539062;0.3835993707180023;0.9796240925788879
2024-09-24 10:26:48;19.929794311523438;0.32908710837364197;0.8778076171875
2024-09-24 10:26:49;19.836380004882812;0.27366602420806885;0.7642855644226074
2024-09-24 10:26:50;19.742019653320312;0.24170571565628052;0.6871824860572815
2024-09-24 10:26:51;19.660232543945312;0.20759811997413635;0.6027074456214905
2024-09-24 10:26:52;19.598312377929688;0.18151666224002838;0.5323982238769531
2024-09-24 10:26:53;19.541854858398438;0.12562790513038635;0.41844111680984497
2024-09-24 10:26:54;19.500045776367188;0.09765320271253586;0.33017438650131226
2024-09-24 10:26:55;19.476425170898438;0.0485103614628315;0.21541529893875122
2024-09-24 10:26:56;19.462875366210938;0.016763687133789062;0.1381232887506485
2024-09-24 10:26:57;19.465499877929688;0.017764665186405182;0.12477005273103714
2024-09-24 10:26:58;19.476699829101562;0.03900566324591637;0.15372514724731445
2024-09-24 10:26:59;19.494735717773438;0.04582176357507706;0.1616879105567932
2024-09-24 10:27:00;19.511550903320312;0.0466281920671463;0.162281334400177
2024-09-24 10:27:02;19.530105590820312;0.04476814344525337;0.15618860721588135
2024-09-24 10:27:03;19.549270629882812;0.05324134975671768;0.1721322387456894
2024-09-24 10:27:04;19.566055297851562;0.068547822535038;0.20007136464118958
2024-09-24 10:27:05;19.581436157226562;0.0728786513209343;0.21114899218082428
2024-09-24 10:27:06;19.593032836914062;0.07821426540613174;0.223710834980011
2024-09-24 10:27:07;19.602706909179688;0.08935166150331497;0.24625763297080994
2024-09-24 10:27:08;19.609542846679688;0.10131531208753586;0.27158838510513306
